start,end,x,y,left,right,middle,x1,x2,ctrl,shift,alt,win,window,repeats
1746057032258,1746057032258,905,656,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057032268,1746057032268,907,657,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057032278,1746057032298,909,658,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",3
1746057032308,1746057037078,910,658,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",478
1746057037100,1746057037100,911,658,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057037108,1746057037108,919,662,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057037131,1746057037131,964,685,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057037138,1746057037138,984,694,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057037163,1746057037163,1035,721,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057037168,1746057037168,1058,732,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057037178,1746057037178,1087,746,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057037193,1746057037193,1145,777,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057037198,1746057037198,1167,789,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057037209,1746057037209,1188,801,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057037218,1746057037218,1205,812,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057037241,1746057037248,1232,830,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",3
1746057037272,1746057037272,1250,842,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057037278,1746057037278,1252,844,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057037288,1746057037288,1255,846,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057037304,1746057037304,1257,846,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057037308,1746057037308,1259,847,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057037320,1746057037359,1260,848,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",5
1746057037368,1746057037388,1262,848,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",3
1746057037413,1746057037418,1263,848,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",3
1746057037429,1746057037429,1264,848,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057037438,1746057037438,1266,848,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057037460,1746057037468,1272,849,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",3
1746057037492,1746057037492,1283,849,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057037498,1746057037508,1287,849,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057037523,1746057037528,1292,848,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057037539,1746057037539,1295,848,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057037548,1746057037548,1299,847,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057037570,1746057037578,1307,845,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",3
1746057037602,1746057037602,1311,844,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057037608,1746057037618,1313,844,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057037634,1746057037659,1313,843,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",4
1746057037668,1746057037713,1313,843,1,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",5
1746057037718,1746057038148,1313,843,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",44
1746057038158,1746057038168,1312,843,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057038178,1746057038188,1310,843,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057038198,1746057038198,1308,842,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038208,1746057038208,1305,841,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038218,1746057038218,1304,840,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038228,1746057038228,1301,840,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038238,1746057038238,1299,837,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038248,1746057038248,1294,836,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038258,1746057038258,1291,835,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038268,1746057038268,1288,833,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038278,1746057038278,1286,832,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038288,1746057038288,1281,830,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038298,1746057038298,1277,828,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038308,1746057038308,1266,821,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038318,1746057038318,1262,819,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038328,1746057038328,1255,814,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038338,1746057038338,1246,811,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038348,1746057038348,1240,806,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038358,1746057038358,1231,801,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038368,1746057038368,1223,797,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038378,1746057038378,1215,793,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038388,1746057038398,1207,788,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057038408,1746057038408,1186,774,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038418,1746057038418,1176,770,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038428,1746057038428,1169,764,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038438,1746057038438,1161,759,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038448,1746057038448,1149,751,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038458,1746057038458,1137,744,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038468,1746057038468,1111,727,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038478,1746057038478,1092,716,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038488,1746057038488,1076,705,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038498,1746057038498,1056,693,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038508,1746057038508,1038,684,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038518,1746057038518,999,658,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038528,1746057038528,983,650,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038538,1746057038538,970,642,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038548,1746057038548,958,633,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038558,1746057038558,948,628,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038568,1746057038568,941,621,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038579,1746057038588,930,613,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057038598,1746057038598,927,609,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038608,1746057038608,924,607,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038618,1746057038738,923,606,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",13
1746057038748,1746057038848,922,606,1,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",11
1746057038858,1746057038978,922,606,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",13
1746057038988,1746057038988,923,606,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057038998,1746057038998,926,606,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039008,1746057039008,929,608,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039018,1746057039018,936,613,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039028,1746057039028,941,615,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039038,1746057039038,943,618,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039048,1746057039048,947,621,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039058,1746057039058,951,625,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039068,1746057039068,956,631,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039078,1746057039078,959,633,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039088,1746057039088,962,634,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039098,1746057039108,964,637,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057039118,1746057039118,966,637,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039128,1746057039128,967,639,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039138,1746057039138,969,639,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039148,1746057039148,971,640,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039159,1746057039159,974,641,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039168,1746057039168,977,641,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039178,1746057039178,980,641,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039188,1746057039188,983,641,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039198,1746057039198,988,641,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039208,1746057039208,992,641,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039218,1746057039218,996,641,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039228,1746057039228,1001,641,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039238,1746057039238,1005,641,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039248,1746057039258,1007,641,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057039269,1746057039278,1010,641,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057039288,1746057039398,1010,641,1,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",12
1746057039408,1746057039518,1010,641,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",12
1746057039528,1746057039538,1012,642,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057039548,1746057039548,1014,643,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039558,1746057039558,1016,643,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039568,1746057039568,1018,644,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039578,1746057039578,1020,644,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039588,1746057039588,1024,645,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039598,1746057039598,1027,646,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039608,1746057039608,1029,648,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039618,1746057039618,1032,649,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039628,1746057039628,1036,650,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039638,1746057039638,1038,651,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039648,1746057039648,1041,652,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039658,1746057039668,1044,653,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057039678,1746057039678,1047,653,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039688,1746057039718,1048,654,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",4
1746057039728,1746057039758,1050,654,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",4
1746057039768,1746057039828,1050,654,1,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",7
1746057039841,1746057039848,1050,654,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057039872,1746057039878,1051,654,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",3
1746057039888,1746057039888,1054,656,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039904,1746057039904,1078,661,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039908,1746057039908,1104,665,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039920,1746057039920,1154,670,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039928,1746057039928,1212,679,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039951,1746057039951,1401,706,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057039958,1746057039958,1670,740,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057039982,1746057039982,1957,771,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057039988,1746057039988,2083,781,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057040012,1746057040771,2406,806,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",78
1746057040778,1746057040778,2402,805,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057040803,1746057040808,2304,765,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",3
1746057040819,1746057040819,2246,754,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057040828,1746057040828,2224,754,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057040838,1746057040838,2194,754,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057040848,1746057040848,2099,770,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057040858,1746057040858,2071,778,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057040868,1746057040868,2045,785,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057040878,1746057040878,1981,797,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057040888,1746057040888,1963,801,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057040898,1746057040898,1952,802,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057040908,1746057040908,1930,802,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057040918,1746057040918,1920,802,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057040928,1746057040928,1912,801,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057040938,1746057040938,1892,798,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057040948,1746057040948,1888,798,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057040958,1746057040958,1885,798,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057040968,1746057040968,1882,800,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057040978,1746057040978,1878,802,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057040988,1746057040988,1872,806,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057040998,1746057040998,1837,815,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041008,1746057041008,1820,815,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041018,1746057041018,1787,815,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041028,1746057041028,1722,806,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041038,1746057041038,1672,798,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041048,1746057041048,1608,790,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041058,1746057041058,1491,770,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041068,1746057041068,1436,762,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041078,1746057041078,1386,758,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041088,1746057041088,1356,760,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041098,1746057041238,1356,762,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",15
1746057041248,1746057041258,1356,761,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",2
1746057041268,1746057041268,1354,752,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041278,1746057041278,1351,743,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041288,1746057041288,1343,735,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041298,1746057041298,1317,717,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041308,1746057041308,1293,700,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041318,1746057041318,1267,687,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041328,1746057041328,1227,673,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041338,1746057041338,1211,669,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041348,1746057041348,1199,667,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041358,1746057041358,1186,665,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041368,1746057041388,1184,665,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",3
1746057041398,1746057041398,1183,665,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041408,1746057041408,1180,665,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041418,1746057041418,1163,663,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041428,1746057041428,1151,660,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041438,1746057041438,1136,659,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041448,1746057041448,1109,659,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041458,1746057041458,1096,659,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041469,1746057041469,1086,659,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041478,1746057041478,1070,659,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041488,1746057041488,1065,659,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041498,1746057041498,1060,659,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041508,1746057041508,1056,659,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041518,1746057041518,1055,659,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041528,1746057041528,1054,659,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041538,1746057041538,1048,659,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041548,1746057041548,1045,659,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041558,1746057041558,1041,659,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041568,1746057041568,1032,658,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041578,1746057041578,1026,658,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041588,1746057041588,1022,658,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
1746057041598,1746057041598,1014,658,0,0,0,0,0,0,0,0,0,"MouseMonitor – DataCollectedController.kt [MouseMonitor.main]",1
